Employee ID,Name,Department,Salary
80585,Steve Picht,Quality Management,46217
80586,Wojceich Rosay,Marketing,70690
80587,Mototsugu Atrawala,Production,75442
80588,Taisook Scallan,Sales,111853
80589,Chenxi Bain,Development,56788
80590,Aleksander Lunt,Sales,72632
80590,Aleksander Lunt,Marketing,72632
80591,Dipankar Gerlach,Research,94476
80593,Hatem Mandelberg,Development,57291
80594,Joydip Bala,Development,67765
80595,Anestis Horswill,Development,78645
80596,Eric Ebeling,Production,63053
80597,Sadok VanScheik,Finance,60130
80599,Naftaly Cannard,Development,42460
80600,Yongdong Werthner,Quality Management,82518
80601,Jackson Jiang,Customer Service,54712
80601,Jackson Jiang,Production,54712
80602,Gal Theuretzbacher,Development,53000
80603,Abdelkader Eldridge,Marketing,79899
80604,Vatsa Peral,Development,47406
80605,Rosalyn Prochazka,Development,66475
80607,Golgen Sinicrope,Production,100996
80609,Arnould Plump,Quality Management,87218
80610,Dmitry Wuwongse,Development,58159
80611,Pramod Sifakis,Development,60201
80612,Dayanand Mahmud,Marketing,68670
80612,Dayanand Mahmud,Sales,68670
80613,Vishu Schauser,Development,47777
80615,Oddvar Akiyama,Development,67487
80617,Prodip Kugler,Development,71182
80620,Filipe Gischer,Sales,98189
80621,Leni Basart,Production,82665
80623,Przemyslawa Waterhouse,Production,86739
80625,Sangeeta Rissanen,Development,56378
80626,Kamran Matteis,Quality Management,48521
80627,Jinpo Hofstetter,Sales,77369
80628,Felicidad Benaini,Sales,84683
80630,Mani Kamble,Development,72864
80631,Shimshon Oaver,Sales,61733
80633,Henk Vieth,Development,52259
80634,Moni Holburn,Production,70453
80636,Satyanarayana Oppitz,Customer Service,67280
80637,Eishiro Larfeldt,Finance,86450
80638,Georgi Staelin,Development,67817
80639,Uma Mahnke,Production,71536
80640,Geraldo Sudkamp,Development,60101
80641,Xiaobin Cooley,Development,67285
80641,Xiaobin Cooley,Production,67285
80642,Fatemeh Deyuan,Production,48977
80643,Vitali Honglei,Customer Service,58538
80645,Percy Gihr,Sales,59317
80647,George Veevers,Human Resources,56130
80648,Vidar Jiafu,Development,47558
80649,Douadi Cairo,Marketing,128589
80650,Troy Massonet,Production,78879
80651,Shooichi Plessier,Production,45871
80653,Chiranjit Kavanagh,Development,89322
80654,Nahla Takkinen,Sales,104722
80657,Billur Flasterstein,Development,79926
80658,Khalil Waleschkowski,Development,77086
80659,Youngkon Vidal,Production,92016
80660,Nalini Paludetto,Development,67280
80660,Nalini Paludetto,Quality Management,67280
80661,Adas Gruenwald,Production,89898
80662,Marsha Zastre,Finance,79928
80663,Yunming Morrin,Production,76384
80665,Angel Angot,Sales,100740
80667,Magdalena Chartres,Sales,87406
80668,Nirmal Ressouche,Sales,87514
80669,Krister Ferretti,Production,99043
80669,Krister Ferretti,Customer Service,99043
80671,Duri Pettis,Customer Service,61782
80672,Lokesh Mandell,Development,62311
80673,Duke Gustavson,Sales,84113
80675,Renee Ertl,Production,55928
80676,Hidefumi Krupka,Development,78057
80679,Tsuneo Tchuente,Sales,78178
80680,Bangqing Prenel,Production,89874
80681,Gina DasSarma,Production,68527
80683,Miyeon Sethi,Quality Management,54913
80684,Takanari VanScheik,Research,79266
80687,Pradeep Calkin,Production,66730
80688,Yishai Kaiserswerth,Finance,84409
80689,Hitofumi Conta,Development,73388
80690,Danae Reghbati,Sales,79456
80691,Hideo McFarlin,Finance,112671
80692,Arno Haumacher,Sales,86695
80693,Duri Cesareni,Sales,103752
80694,Susanta Bednarek,Development,78280
80696,Jungsoon Kandlur,Development,55417
80696,Jungsoon Kandlur,Quality Management,55417
80697,Masaru Paciorek,Development,51745
80698,Rance Luft,Human Resources,44747
80699,Limsoon Pargas,Quality Management,68591
80700,Youssef Murillo,Production,72475
80701,Ramachenga Domenig,Sales,82063
80702,Percy Simmel,Development,77073
80703,Randy Nitsche,Sales,81213
80705,Josyula Shackel,Development,80731
80706,Garnik Hardjono,Sales,86930
80706,Garnik Hardjono,Finance,86930
80707,Xiping Bennet,Production,71749
80709,Sachin Benveniste,Development,69846
80711,Fumiko Halloran,Development,74927
80712,Sahrah Ranon,Quality Management,72322
80713,Narain Navazio,Production,55088
80714,Amabile Jarecki,Production,66464
80715,Maren Sullins,Finance,112506
80716,Maha Jahnichen,Development,85711
80716,Maha Jahnichen,Production,85711
80717,Valdiodio Frijda,Research,79687
80719,Stepehn Gien,Marketing,75821
80720,Arnould Gist,Development,75342
80721,Katsuyuki Delgrossi,Marketing,74991
80722,Yechiam Bage,Research,101347
80723,Izaskun Reinhard,Marketing,76617
80724,Yongdong Casperson,Customer Service,82833
80725,Lech Naudin,Development,82577
80728,Xiaopeng Rodham,Development,57049
80729,Lansing Brandsma,Development,43221
80730,Satosi Kolvik,Customer Service,67894
80731,Shaowen Eldridge,Sales,78768
80732,Junichi Peha,Production,78017
80733,Ranan Ghemri,Customer Service,67647
80734,Sumant Perly,Production,57396
80735,Gio Picaronny,Research,77243
80737,Younwoo Basart,Production,65042
80737,Younwoo Basart,Customer Service,65042
80738,Udi Rouquie,Development,46988
80740,Shuzo Kermarrec,Quality Management,62939
80741,Hironoby Salvesen,Sales,68857
80742,Kwun Leppanen,Development,60685
80743,Gila Penttonen,Production,89057
80744,Badri Bauknecht,Sales,71627
80746,Keiichiro Jahnichen,Research,82201
80746,Keiichiro Jahnichen,Development,82201
80747,Xiong Begiun,Customer Service,62503
80748,Guozhong Pluym,Development,58083
80749,Paloma Rijsenbrij,Development,72235
80750,Hein Vesel,Quality Management,52497
80751,Zhensheng Swan,Production,72019
80752,Zhenhua Adachi,Sales,95118
80753,Aimee Masand,Quality Management,53548
80755,Susanna Kaminger,Production,56937
80756,Aksel Jiafu,Development,104490
80757,Seongbin Kavvadias,Sales,95757
80758,Heejo Rathonyi,Development,54772
80759,Uli Thorelli,Sales,88448
80760,Dipankar Oaver,Production,78456
80761,Aiichiro Mandelberg,Sales,67908
80762,Adit Verhoeff,Production,65996
80764,Takahira Syang,Production,62895
80764,Takahira Syang,Development,62895
80765,Feipei Berendt,Sales,77513
80766,Tomofumi Boyle,Sales,84986
80767,Vitali Vitiello,Development,70704
80768,Shounak Janocha,Production,67530
80770,Feixiong Cummings,Sales,87680
80771,Radhika Undy,Customer Service,78389
80772,Shooichi Crooks,Sales,115101
80773,Djenana Fargier,Development,83886
80774,Vishv Pollacia,Development,74417
80774,Vishv Pollacia,Production,74417
80775,Yucai Bennet,Production,70940
80776,Tesuro Keohane,Finance,48348
80777,Xinglin Belinskaya,Sales,83193
80779,Aamod Andreotta,Sales,100202
80780,Khosrow Anido,Production,82165
80781,Xudong Danner,Development,53454
80782,Danco Gerteisen,Sales,56772
80783,Akeel Huxford,Sales,101657
80784,Yefim Danecki,Marketing,79674
80785,Elrique Eastman,Marketing,94472
80785,Elrique Eastman,Sales,94472
80786,Denis Sridhar,Development,81529
80788,Parke Bolotov,Development,69379
80789,Claude Hasham,Customer Service,75987
80790,Stepehn Unno,Development,66871
80791,Takahiro Molenkamp,Development,97703
80792,Nigel DasSarma,Production,55056
80793,Woody Farris,Human Resources,80120
80794,Gennady Luff,Development,51265
80797,Katsuo Kohling,Production,78507
80798,Jackson Honglei,Quality Management,50226
80799,Satoru Nations,Production,64385
80800,Shay Scharstein,Production,81667
80801,Bluma Ambroszkiewicz,Sales,87622
80803,Mitchel Hegner,Development,46947
80804,Kshitij Gente,Customer Service,60354
80805,Mabo Lorin,Quality Management,66927
80806,Hatim Munoz,Research,47655
80806,Hatim Munoz,Production,47655
80808,Toong Kisuki,Quality Management,66007
80809,Bezalel Kobuchi,Development,89095
80810,Khalid Merkl,Finance,92874
80811,Jenwei Adachi,Marketing,115087
80812,Martial Zizka,Development,60197
80813,Guozhong Pettis,Quality Management,79298
80815,Jouni Moffat,Sales,93751
80816,Shai Baranowski,Production,66025
80817,Mayumi Hofting,Quality Management,60041
80818,Parto Merkl,Customer Service,67475
80819,Martien DuCasse,Production,61728
80820,Kristina Zobel,Human Resources,73434
80821,Pantung Peternell,Finance,89713
80823,Willard Baca,Sales,154459
80825,Aran Gewali,Production,60389
80826,Zijian Lalonde,Production,53604
80827,Zijian Chinin,Development,68005
80828,Guadalupe Candan,Production,53365
80829,Minghong Pauthner,Production,62326
80831,Masami Esposito,Customer Service,54600
80833,Jaihie Demri,Production,87419
80834,Sham Reinhart,Development,97764
80835,Jolita Delgrossi,Development,87299
80836,Subhankar Stille,Quality Management,61803
80837,Nigel Tempesti,Sales,116006
80838,Cheong Ruemmler,Sales,89159
80839,Yonghong Strehl,Sales,101653
80840,Kiyotoshi Porotnikoff,Development,71513
80842,Jasminko Peroz,Quality Management,68645
80842,Jasminko Peroz,Production,68645
80843,Utpal Rubsam,Development,67707
80844,Brigham Hellwagner,Development,68384
80845,Renee Nollmann,Customer Service,92000
80846,Bader Lodder,Development,53203
80847,Denny Lichtner,Development,69111
80849,Seshu Olivero,Development,80980
80850,Koldo Luit,Production,69283
80851,Sastry Escriba,Production,62669
80851,Sastry Escriba,Quality Management,62669
80852,Yannis Randt,Quality Management,92005
80853,Claude Bashian,Research,90075
80854,Vivian Vidya,Development,62297
80856,Moss Kaiserswerth,Finance,94253
80857,Sibyl Azevdeo,Production,60182
80858,Xiaocheng Trogemann,Customer Service,67330
80859,Ottavia Krychniak,Quality Management,98829
80860,Kayoko Smeets,Quality Management,51147
80860,Kayoko Smeets,Production,51147
80862,Serenella Improta,Sales,91532
80865,Theirry Schmezko,Marketing,98460
80866,Billur Menhardt,Development,60728
80867,Ung Eugenio,Production,70776
80868,Bernice Mitina,Sales,101744
80869,Ishfaq Randi,Development,57925
80871,Anyuan Sidhu,Sales,84345
80872,Danil Benner,Development,75263
80873,Marsal Nishimukai,Sales,130695
80875,Yishai Kandlur,Customer Service,59974
80876,Yishai Coors,Production,50163
80877,Dhritiman Matzel,Production,57125
80878,Zeljko Danlos,Development,103699
80879,Tonia Baba,Development,64491
80882,Sumant Hopewell,Research,87844
80883,Zsolt Lanteri,Finance,56108
80884,Stella Papadias,Development,55946
80885,Nigel Herber,Customer Service,94712
80886,Naftaly Poupard,Sales,94203
80887,Douadi Lakshmanan,Development,67977
80889,Shigeo Linnainmaa,Development,106784
80890,Alenka Androutsos,Development,56527
80890,Alenka Androutsos,Research,56527
80891,Sergi Conde,Production,64138
80892,Kaijung Nourani,Production,54965
80894,Kousuke Georgakopoulos,Production,68436
80895,Gully Kopetz,Production,49535
80896,Paloma Hardjono,Customer Service,77769
80897,Hitomi Nooteboom,Quality Management,62272
80898,Geoffrey Zirintsis,Production,69455
80899,Gio Velardi,Marketing,62216
80901,Kazuhisa Wissmann,Finance,94046
80901,Kazuhisa Wissmann,Sales,94046
80902,Terresa Auyong,Production,47447
80903,Yakichi Dulin,Development,88237
80904,Hilari Ranai,Quality Management,48764
80905,Zhilian Rousseau,Finance,78947
80907,Sugwoo Shrader,Sales,70368
80908,Kyoichi Erie,Development,68311
80909,Makato Sankaranarayanan,Production,75566
80910,Oguz Terekhov,Sales,78462
80910,Oguz Terekhov,Marketing,78462
80911,Navid Collette,Sales,67591
80912,Baoqiu Gecseg,Customer Service,64554
80913,Yongdong Delgrande,Research,74989
80914,Rosalyn Denny,Research,70964
80916,Paloma Perna,Production,81263
80917,Jungsoon Besselaar,Development,66174
80918,Billur Lorho,Production,83333
80920,Vatsa Brender,Finance,54562
80922,Aram Kuzuoka,Production,73964
80923,Yaghout Kavanagh,Customer Service,51351
80924,Valdiodio Rahimi,Development,66766
80925,Harngdar Motley,Development,63526
80926,Tremaine Zaumen,Sales,100604
80927,Tua Haraldson,Development,76526
80927,Tua Haraldson,Production,76526
80929,Nevio Kading,Research,68093
80932,Yoshimitsu Pashtan,Production,74409
80933,Anoosh Dredge,Development,75964
80934,Gurbir Foong,Development,83670
80935,Terresa Birke,Production,105043
80937,Chikako Jiang,Sales,142485
80937,Chikako Jiang,Marketing,142485
80938,Shushma Kieras,Customer Service,49527
80939,Shietung Brattka,Development,77758
80940,Kazuhiko Smeets,Production,76577
80941,Yucai Ohori,Marketing,104853
80942,Nectarios Hofting,Development,61637
80943,Filipe Fiebach,Finance,72752
80945,Rayond Ruemmler,Production,68938
80946,Huiqun Cheshire,Production,76612
80946,Huiqun Cheshire,Customer Service,76612
80947,Jaewon Peha,Quality Management,49713
80948,Harjit Bardell,Development,60979
80949,Jinxi Bahr,Finance,90323
80950,Remzi Michaels,Human Resources,72357
80952,Cathie Nourani,Marketing,84732
80953,Jongsuk Kolvik,Production,84589
80954,Roselyn Perez,Production,58275
80954,Roselyn Perez,Customer Service,58275
80955,Marc Fioravanti,Human Resources,67834
80956,Collette Zlotek,Production,56331
80957,Patricia Matzov,Sales,75507
80960,Roddy Wolniewicz,Production,60791
80961,Monique Denny,Quality Management,61665
80962,Ute Broder,Finance,79861
80963,Shen Guerreiro,Sales,96365
80964,Manton Dalton,Research,55611
80964,Manton Dalton,Development,55611
80965,Sampalli Ghazalie,Sales,74432
80967,Kyoichi Alpin,Marketing,86434
80968,Lokesh Parhami,Development,84492
80970,Chenyi Orsini,Development,50790
80971,Mountaz Rijckaert,Production,83181
80972,Xuejun Giveon,Sales,101765
80974,Hiroyasu Joslin,Development,64342
80975,Denis DuBourdieux,Development,65781
80975,Denis DuBourdieux,Research,65781
80977,Mana Danner,Quality Management,72154
80978,Jouko Clouatre,Production,66488
80979,Stein Rodier,Marketing,94279
80980,Hyuncheol Stentiford,Finance,75102
80981,Fumitake Niizuma,Development,50651
80982,Sanjeeva Kobara,Production,76791
80984,Arunas Emmart,Finance,97295
80985,Bedrich Baaz,Finance,89432
80985,Bedrich Baaz,Sales,89432
80987,Zito Gulla,Production,57057
80989,Basem Samarati,Quality Management,47531
80990,Saddek Munos,Production,50804
80991,Marco Schreiter,Sales,91671
80994,Mary Lueh,Quality Management,59227
80994,Mary Lueh,Development,59227
80995,Shan Luff,Development,79859
80996,Rutger Magliocco,Customer Service,48691
80998,Leandro Lampe,Quality Management,90327
80999,Jongsuk Sevcikova,Production,76248
81000,Neelam Thisen,Production,59258
81001,Toshimori Krider,Finance,75367
81002,Jasminko Gyorkos,Customer Service,67237
81003,Youjian Keirsey,Production,63760
81004,Ottavia Perna,Human Resources,62244
81005,Xiahua Rubsam,Research,71936
81005,Xiahua Rubsam,Development,71936
81007,Mototsugu Rande,Sales,64239
81008,Bartek Heydon,Development,53734
81009,Shichao Ozeki,Development,56969
81010,Poorav Reutenauer,Development,61963
81011,Tommaso Onuegbe,Research,65837
81013,Shaw Servieres,Development,60462
81014,Ramzi Maquelin,Customer Service,50269
81015,Marke Breugel,Production,61995
81015,Marke Breugel,Quality Management,61995
81016,Pascal Malinowski,Development,48338
81017,Sailaja Sevcikova,Quality Management,42003
81018,Angus Haldar,Quality Management,63238
81021,Perry Pavlopoulou,Production,82396
81022,Aruna Demian,Sales,72350
81023,Palash Hooghiemstra,Development,82924
81024,Michaela Molenaar,Production,60787
81025,Kauko Nitta,Customer Service,87842
81025,Kauko Nitta,Marketing,87842
81027,Qunsheng Zhang,Human Resources,52586
81028,Marlo Schrooten,Production,41211
81029,Zhongwei Larfeldt,Development,74461
81032,Barna Swick,Production,71006
81033,Georg Perez,Sales,79275
81034,Dipayan Straney,Development,78759
81035,Hsiangchu Boreale,Sales,70652
81035,Hsiangchu Boreale,Customer Service,70652
81036,Alassane Fargier,Production,68710
81037,Danai Erde,Customer Service,47503
81038,Xiaoheng Claffy,Production,53401
81039,Shigeaki Feldmann,Development,53348
81041,Martien Paludetto,Finance,57450
81042,Moti Uchoa,Production,57063
81043,Prasadram Passafiume,Production,49228
81043,Prasadram Passafiume,Research,49228
81044,Jaques Theuretzbacher,Customer Service,53718
81045,Jinxi Vickson,Quality Management,55922
81047,Masaki Dulay,Development,84905
81048,Kazuhisa Trelles,Production,55349
81050,Moti Sridhar,Production,68443
81051,Udaiprakash Spieker,Development,84555
81052,Ziya Levergood,Customer Service,57796
81052,Ziya Levergood,Sales,57796
81053,Fei Quaggetto,Customer Service,70671
81054,King Gustavson,Development,54579
81056,Junsik Kruskal,Sales,96183
81057,Patricio Pocchiola,Development,77337
81058,Aram Suppi,Production,65616
81060,Troy Kossowski,Research,53450
81061,Izaskun Hartvigsen,Development,96223
81062,Berry Zykh,Production,66679
81063,Vitali Narahari,Production,68482
81063,Vitali Narahari,Customer Service,68482
81064,Xiahua Wilharm,Human Resources,69322
81065,Mihalis Lanphier,Quality Management,70442
81066,Fumitake Srimani,Development,72809
81068,Uno Ecklund,Production,61516
81069,Shem Poulakidas,Human Resources,75919
81070,Mariangiola Rosaz,Production,90871
81071,Masaru Xiaoshan,Production,62289
81071,Masaru Xiaoshan,Quality Management,62289
81073,Poornachandra Blokdijk,Sales,72919
81074,Valeri Krone,Development,65717
81075,Otilia Lipner,Marketing,80330
81076,Oldrich Tibblin,Human Resources,61078
81078,Yishay Lorch,Development,44486
81079,Nahla Mellouli,Research,69495
81081,Uno Bahl,Sales,95030
81081,Uno Bahl,Finance,95030
81083,Harngdar Chaudhuri,Human Resources,68039
81084,Kwangsub Theuretzbacher,Development,68997
81085,Yongmin Koprowski,Finance,91497
81086,Shrikanth Gerlach,Development,69169
81087,Poornachandra Candan,Production,62092
81088,Pintsang Denti,Development,48733
81090,Kensei Koshiba,Production,65076
81091,Djenana Sinitsyn,Sales,74371
81091,Djenana Sinitsyn,Marketing,74371
81092,Poorav Strehl,Sales,68024
81093,Shiv Bail,Development,66526
81094,Denny Sgarro,Quality Management,54086
81095,Zhaofang Meszaros,Sales,89235
81096,Charmane Wissmann,Human Resources,64568
81097,Renee Setia,Production,72499
81099,Seshu Engberts,Production,60465
81099,Seshu Engberts,Development,60465
81100,Guiseppe Babu,Development,77524
81101,Khoa Engberts,Production,83371
81102,Snehasis Frezza,Production,53093
81103,Mari Besancenot,Marketing,79661
81105,Jaewon Boissier,Development,66414
81107,Apostol Asrin,Production,72389
81108,Kwangyoen Cronan,Human Resources,54759
81109,Fatemeh Bonifati,Production,47911
81109,Fatemeh Bonifati,Development,47911
81110,Kiam Oxman,Sales,81071
81111,Munehiro Jansch,Human Resources,53720
81112,Maia Ozeri,Production,52127
81113,Sarita Hofting,Production,86622
81114,Tadahiko Mikschl,Customer Service,60306
81117,Pohua Ferretti,Development,55318
81118,Evgueni Desikan,Development,63133
81118,Evgueni Desikan,Production,63133
81119,Xuejun Bierman,Development,68430
81120,Mantis Lund,Production,98179
81121,Valdiodio Heyers,Sales,106801
81123,Troy Sooriamurthi,Quality Management,46741
81125,Rosli Antonisse,Sales,60784
81126,Kitty Ushiama,Development,74298
81127,Chuanyi Seiwald,Sales,94585
81127,Chuanyi Seiwald,Customer Service,94585
81130,Kyoichi Jervis,Research,62031
81131,Cordelia Bojadziev,Sales,93281
81132,Danel Langford,Production,46735
81133,Katsuyuki Mukaidono,Production,48293
81134,Toshimi Iacovou,Sales,90909
81135,Jiong Onuegbe,Production,61835
81136,Gift Ruemmler,Sales,66771
81136,Gift Ruemmler,Marketing,66771
81137,Shirish Delaune,Human Resources,51246
81139,Seongbin Leslie,Sales,94359
81140,Temple Gomatam,Development,71302
81141,Aluzio Luck,Finance,56346
81142,Heon Zastre,Human Resources,47924
81143,DAIDA Vural,Sales,96707
81145,Chaitali Rosaz,Development,67118
81145,Chaitali Rosaz,Research,67118
81146,Mohan Luders,Human Resources,59371
81149,Tianruo Georg,Production,77970
81150,Shahar Kugler,Sales,71502
81152,Macha Junet,Development,74066
81153,Bikash Salverda,Customer Service,56142
81153,Bikash Salverda,Production,56142
81154,Denis Schmiedel,Development,80242
81155,Siddarth Leivant,Development,64698
81158,Filipp Percebois,Production,69457
81159,Yishai Anger,Sales,110931
81160,Piyawadee Sundgren,Development,72676
81161,Tru Jiang,Development,81652
81163,Oldrich Fandrianto,Sales,80768
81164,Udo Suermann,Sales,76620
81165,Siddarth Constantine,Research,85890
81166,Tayeb Przulj,Finance,73231
81167,Yurij Francisci,Marketing,101231
81169,Berni Farris,Sales,91187
81171,Annemarie Luke,Production,69919
81172,Zhensheng Lakshmanan,Production,76858
81172,Zhensheng Lakshmanan,Development,76858
81173,Diederik Trogemann,Production,63614
81174,Fatemeh Zirintsis,Human Resources,56891
81175,Gonzalo Auria,Sales,98308
81177,Bodh Berendt,Development,75302
81178,Palash Flanders,Production,89677
81179,Macha Glowinski,Development,74201
81180,Jaihie Ranta,Production,71503
81181,Sariel Segond,Development,66791
81181,Sariel Segond,Quality Management,66791
81182,Ramalingam Koblitz,Sales,75184
81184,Shaunak Saoudi,Quality Management,88487
81185,Takushi Kossowski,Production,73149
81186,Marla Improta,Sales,71757
81187,Arun Begiun,Production,69825
81188,Yahiko Zhiwei,Development,72671
81189,Serge Broomell,Sales,87697
81190,Geoff Wallrath,Production,68746
81190,Geoff Wallrath,Quality Management,68746
81191,Akemi Auria,Development,58138
81194,Patricia Covnot,Production,76624
81195,Adit Cincotta,Finance,63390
81196,Sigeru Hofstetter,Sales,120159
81197,Shaibal Smeets,Production,59834
81198,Martijn Stanfel,Production,61117
81198,Martijn Stanfel,Development,61117
81199,Abdelghani Lamma,Finance,70214
81201,Werner Knightly,Sales,133507
81202,Niteen Ciolek,Development,45595
81203,Ingemar Bahi,Sales,109556
81204,Gill Fritzsche,Finance,49012
81206,Frederique Sessa,Marketing,61704
81207,Barry Hofstetter,Development,121864
81207,Barry Hofstetter,Research,121864
81208,Sumant Rindone,Development,110148
81209,Jahangir Rahier,Production,72723
81211,Abdelghani Binkley,Development,72625
81212,Elvia Lunn,Development,51479
81213,Wilmer Cherinka,Finance,70625
81215,Barna Zyda,Research,54958
81215,Barna Zyda,Development,54958
81216,Kannan Plesums,Finance,89809
81217,Ult Ibel,Quality Management,62402
81218,Nectarios Impagliazzo,Production,87474
81219,Niclas Porenta,Finance,68532
81221,Srinidhi Capobianchi,Sales,103308
81223,Tadahiko Baaleh,Customer Service,46892
81225,Marlo Ginesta,Development,89793
81226,Reinhold Murtafg,Research,91309
81227,Rosita Anily,Research,80867
81228,Xianlong Segond,Production,53551
81229,Munir Zaccaria,Development,83240
81230,Geoff Rotem,Finance,87210
81231,Piyush Suomi,Sales,78902
81233,Renee Rande,Development,51978
81233,Renee Rande,Production,51978
81234,Younwoo Ouhyoung,Development,51968
81235,Filipe Yoshizawa,Customer Service,76539
81237,Djelloul Blokdijk,Marketing,99755
81239,Masaru Haumacher,Development,55490
81240,Martijn Piveteau,Sales,88273
81241,Gererd Dymetman,Production,66153
81242,Jaideep Maquelin,Development,68038
81242,Jaideep Maquelin,Research,68038
81243,Raimond Kugler,Development,69164
81244,Aloys Validov,Production,73220
81245,Matk Krzyzanowski,Production,46129
81247,DeForest Demri,Sales,107636
81248,Masako Sudbeck,Finance,56345
81251,Yaghout Piazza,Sales,80112
81252,Kolar Kenevan,Marketing,88457
81253,Yuriy Klassen,Development,44310
81253,Yuriy Klassen,Research,44310
81255,Tadanori Giveon,Production,56232
81256,Ayakannu Lanteri,Finance,80355
81257,Kazuhide Raney,Sales,68729
81258,Mori Poupard,Quality Management,67882
81259,Christophe Range,Development,72040
81260,Harngdar Granlund,Sales,76241
81262,Arto Erev,Customer Service,51359
81262,Arto Erev,Production,51359
81264,Dannz Erdmenger,Finance,81415
81265,Radhika Kirkerud,Production,47745
81266,Kenton Roison,Development,43343
81267,Kankanahalli Bennet,Production,48680
81268,Nathalie Doering,Research,72439
81269,Dekang Chenoweth,Customer Service,60594
81271,Kendra Bade,Research,87192
81272,Gaurav Miyakawa,Customer Service,55337
81273,Goa Lanzelotte,Development,77116
81274,Adib Zizka,Development,83343
81276,Yoshinari Bahk,Development,44588
81277,Odoardo Randt,Sales,118049
81278,Oldrich Schlumberger,Development,51093
81278,Oldrich Schlumberger,Research,51093
81279,Kristinn Ouhyoung,Development,52254
81280,Kinh Kossowski,Human Resources,62226
81281,Xiaocheng Dusink,Development,69190
81282,Szabolcs Karlin,Production,47362
81283,Maria Herber,Finance,92682
81285,Hairong England,Sales,63780
81286,Richara Fontet,Customer Service,72620
81287,Mohan Weiland,Sales,47897
81288,Guadalupe Sidou,Development,56311
81288,Guadalupe Sidou,Research,56311
81290,Shigenori Strooper,Sales,73287
81291,Badri Scallan,Quality Management,71888
81292,Ortrun Copas,Development,73535
81293,Boaz Soicher,Production,54467
81294,Hilary Waterhouse,Sales,90870
81295,Bartek Suomi,Human Resources,72364
81296,Susanta Benzaken,Production,57414
81297,Fumino Stentiford,Development,66471
81297,Fumino Stentiford,Quality Management,66471
81299,Visit Ghemri,Human Resources,74507
81300,Kensei Puppo,Production,48703
81301,Chanjung Schlumberger,Development,76577
81302,Jiakeng Fabrizio,Sales,82209
81303,Ghassan Berstel,Sales,94228
81304,Visit Dalphin,Human Resources,55226
81305,Leszek Shrader,Development,72393
81307,Jianhui Fandrianto,Sales,112722
81308,Shuichi Peron,Production,64679
81310,Karoline Unni,Production,48483
81311,Mads Adachi,Production,45085
81313,Berhard Stassinopoulos,Development,54520
81314,Aimee Fabrizio,Sales,87690
81316,Hyuncheol Perly,Development,69362
81318,Margareta Ranft,Production,65456
81319,Bodh Linnainmaa,Development,62139
81320,Josyula Bierman,Human Resources,53734
81321,Nikolaos Giarratana,Production,69196
81323,Ranan Guardalben,Development,55336
81324,Marl Rossi,Quality Management,66216
81325,Mona Rajaraman,Human Resources,67061
81326,Fox Perko,Quality Management,60993
81326,Fox Perko,Production,60993
81327,Aris Edelhoff,Human Resources,58998
81328,Remmert Pargas,Customer Service,54388
81329,Divine Gire,Development,74039
81330,Toshiki Poujol,Development,87015
81332,Stamatina Peck,Sales,86187
81334,Mahmut Petereit,Sales,74788
81334,Mahmut Petereit,Customer Service,74788
81335,Eben Porenta,Production,70079
81336,Lunjin Papsdorf,Development,69150
81337,Maha Cyre,Production,73663
81338,Xiaoqiang Erol,Sales,66650
81340,Baocai Poehlman,Sales,110220
81342,Yuqun Wrigley,Production,66556
81343,Basant Nilsson,Customer Service,90336
81343,Basant Nilsson,Sales,90336
81344,Leif Hiraishi,Production,51938
81345,Udi Pews,Production,57152
81346,Kankanahalli Selvestrel,Human Resources,47386
81348,Xianlong Eterovic,Development,62250
81349,Kerryn Hennings,Marketing,64745
81350,Shir Baezner,Production,78202
81351,Constantino Nishimukai,Sales,90917
81352,Odysseas Narwekar,Development,63541
81353,Jixiang Krohm,Sales,97223
81355,Sanjeeva Rissland,Development,115405
81356,Kazuhide Zongker,Human Resources,73666
81357,Jeanna Keirsey,Sales,110136
81358,Premal Quadeer,Sales,128652
81359,Uta Andreotta,Research,70872
81360,Genki Jeansoulin,Research,96747
81361,Masaki Verhoeff,Customer Service,62882
81362,Dipayan Valette,Development,51718
81364,Dulce Stille,Development,72679
81364,Dulce Stille,Production,72679
81365,Prodip Bierbaum,Development,79405
81366,Saniya Ghalwash,Production,50483
81368,Frederique Ghemri,Development,61964
81369,Mang Puppo,Development,63348
81370,Froduald Neimat,Marketing,104845
81371,Along Hitomi,Sales,116215
81372,Nakhoon Streng,Research,46821
81373,Arnd Peroz,Human Resources,49107
81374,Kinh Shobatake,Production,58964
81376,Gunilla Fabrizio,Development,83181
81377,Menkae Bennet,Production,47652
81379,Laurentiu Nishimukai,Sales,55764
81380,Sajjad Hiroyama,Sales,87019
81383,Masako Marchesini,Development,61477
81384,Shigeu Worfolk,Research,56540
81385,Hyuckchul Moffat,Production,57712
81386,Abdelghani Schusler,Marketing,74328
81386,Abdelghani Schusler,Sales,74328
81387,Kerryn Liesche,Development,69920
81388,Thanasis Badr,Development,73036
81390,Murthy Toyoshima,Quality Management,50481
81391,Dannz Nilsson,Production,70781
81392,Tuval Dengi,Development,45682
81393,Giri Rosiles,Customer Service,59752
81395,Tran Maliniak,Production,47384
81396,Beshir Kobara,Research,57978
